id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB
2062.0,TPA-QLZ,O=C(OC)C1=C(C=C2)N(C(C(OC)=O)C(C(OC)=O)=C1C(OC)=O)C=C2C(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5,"Angew.Chem.Int.Ed.2022,61,e202117709",482.562,,,AIE,other,10.1002/anie.202117709,success
2074.0,TPE-DCV,C4=CC(/C(C1=CC=CC=C1)=C(C2=CC=C(/C=C(C#N)C#N)C=C2)C3=CC=C(/C=C(C#N)C#N)C=C3)=CC=C4,"AsianJ.Org.Chem.2014,3,118-121",484.56,,,AIE,other,0.1002/ajoc.201300223,success
2075.0,A2HPS,CCN(CC)CC(C=C1)=CC=C1[Si]2(C3=CC=C(CN(CC)CC)C=C3)C(C4=CC=CC=C4)=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=C2C7=CC=CC=C7,"ChemicalPhysicsLetters2007,446124",709.062,,,AIE,TICT,10.1016/j.cplett.2007.08.030,success
2078.0,2M-DABS,OC1=CC=CC=C1/N=N/C=C(C2=CC=C(OCCCCCCN3CCOCC3)C=C2)/C4=CC=C(OCCCCCCN5CCOCC5)C=C4,"Sci.ChinaChem.2018,61,892",670.0,,,AIE,ESIPT,10.1007/s11426-018-9287-x,success
2079.0,BpPDBF,C12=CC=CC=C1/C(C3=C2C=CC=C3)=C(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC=CC=C6,"Chem.Commun.,2007,40–42",406.527,,,AIE,other,10.1039/b613157c,success
2080.0,TPE,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,"Mater.Chem.Front.,2019,3,664",332.0,,,AIE,ESIPT,10.1039/C9QM00054B,success
2081.0,IDATPE,O=C(O)CN(CC(O)=O)CC(C=C1)=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=CC=C4,"FaradayDiscuss.,2017,196,351",477.0,,,AIE,ESIPT,10.1039/C6FD00153J,success
2084.0,HPS,C1([Si]2(C(C3=CC=CC=C3)=C(C(C4=CC=CC=C4)=C2C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7)=CC=CC=C1,"JournalofInorganicandOrganometallicPolymersandMaterials,2005,15,2",538.77,,,AIE,other,10.1007/s10904-005-5546-0,success
2109.0,IVPI-12,C1=CC=CC2=C1C(=C[N]2[H])C=CC3=CC=[N+](C=C3)CCCCCCCCCCCC,"Chem.Sci.,2019,10,1994",516.51,,,AIE,TICT,10.1039/c8sc05119d,success
2118.0,TPE-BO,C1=CC=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=C(OCCC=C)C=C3)C4=CC=CC=C4,"Polym.Chem.,2022,13,3126",402.5,,,AIE,other,10.1039/D2PY00396A,success
2119.0,TPE-2BO,C1=CC(OCCC=C)=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=C(OCCC=C)C=C3)C4=CC=CC=C4,"Polym.Chem.,2022,13,3126",472.5,,,AIE,other,10.1039/D2PY00396A,success
2120.0,TPE-4BO,C1=CC(OCCC=C)=CC=C1/C(C2=CC=C(OCCC=C)C=C2)=C(C3=CC=C(OCCC=C)C=C3)C4=CC=C(OCCC=C)C=C4,"Polym.Chem.,2022,13,3126",612.5,,,AIE,other,10.1039/D2PY00396A,success
2122.0,TPE-DTAB,CCCCCCCCOC(C=C1)=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=C(C=C3)OCCCC[N+](C)(C)C)C4=CC=CC=C4.[Br-],"Nat.Commun.2016,7,11811",669.0,,,AIE,other,10.1038/ncomms11811,success
2162.0,THP,O=C(OCC)C1=C(C(OCC)=O)N(C2=CC=CC=C2)C(C3=CC=CC=C3)N(C4=CC=CC=C4)C1,"J.Mater.Chem.C,2016,4,7383--7386",456.0,,,AIE,other,10.1039/c6tc01887d,success
2166.0,MI,O=C(C=C1NCCCC)N(C2=CC=CC=C2)C1=O,"J.Org.Chem.2017,82,1096−1104",244.29,,,AIE,other,10.1021/acs.joc.6b02706,success
2167.0,MI,O=C(C=C1NC2=CC=CC=C2)N(C3=CC=CC=C3)C1=O,"J.Org.Chem.2017,82,1096−1104",264.28,,,AIE,other,10.1021/acs.joc.6b02706,success
2168.0,MI,O=C(C=C1NC2=CC=CC=C2)N(CCCC)C1=O,"J.Org.Chem.2017,82,1096−1104",244.29,,,AIE,other,10.1021/acs.joc.6b02706,success
2189.0,f-4Ph-4SMe,CSc1ccc(c2ccc(c3c(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)c6c(c7ccc(c8ccc(SC)cc8)cc7)ccc(c9ccc(SC)cc9)c6)cc(c%10ccc(SC)cc%10)cc3)cc2)cc1,"Angew.Chem.Int.Ed.2020,59,4581-4588",973.0,,,AIE,other,10.1002/anie.202000061,success
2193.0,f-4Ph-2SMe-A,CSc1ccc(c2ccc(c3ccc(c4ccc(SC)cc4)cc3/C(C5=CC=CC=C5)=C(C6=CC=CC=C6)c7cc(c8ccccc8)ccc7c9ccc(c%10ccccc%10)cc9)cc2)cc1,"Angew.Chem.Int.Ed.2020,59,4581-4588",881.0,,,AIE,ESIPT,10.1002/anie.202000061,success
2194.0,f-4Ph-2SMe-B,CSc1ccc(c2ccc(c3ccc(c4ccccc4)cc3/C(C5=CC=CC=C5)=C(C6=CC=CC=C6)c7cc(c8ccccc8)ccc7c9ccc(c%10ccc(SC)cc%10)cc9)cc2)cc1,"Angew.Chem.Int.Ed.2020,59,4581-4588",881.0,,,AIE,other,10.1002/anie.202000061,success
2197.0,f-Pn-3QL,C12=C(C3=CC(C=CC=C4)=C4N=C3)C(C5=CN=C(C=CC=C6)C6=C5)=C(C=CC=C7)C7=C1C=CC=C2,"Adv.Sci.2022,2200374",433.0,,,AIE,other,10.1002/advs.202200374,success
2200.0,f-TPE-Py,C(/C1=CC=CC=C1)(c2ccccc2c3ccncc3)=C(C4=CC=CC=C4)c5c(c6ccncc6)cccc5,"J.Phys.Chem.Lett.2019,10,2648-2656",486.0,,,AIE,other,10.1021/acs.jpclett.9b01040,success
2201.0,f-TPE-PPy,C(/C1=CC=CC=C1)(c2ccccc2c3ccc(c4ccncc4)cc3)=C(C5=CC=CC=C5)c6c(c7ccc(c8ccncc8)cc7)cccc6,"J.Phys.Chem.Lett.2019,10,2648-2656",638.0,,,AIE,other,10.1021/acs.jpclett.9b01040,success
2215.0,β-TPA-PIO,O=P1(OCC)C(C2=CC=NC=C2)=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C6=CC=CC=C61,"Chem.Sci.,2020,11,3405–3417",514.0,,,AIE,other,10.1039/d0sc00785d,success
2273.0,bp2TPEth,O=C(CCCCCN1C=C(C2=CC=C(/C(C3=CC=CC=C3)=C(C4=CC=CC=C4)/C5=CC=CC=C5)C=C2)N=N1)OC6=CC=C(C=C6)C7=CC=C(OC(CCCCCN8C=C(C9=CC=C(/C(C%10=CC=CC=C%10)=C(C%11=CC=CC=C%11)/C%12=CC=CC=C%12)C=C9)N=N8)=O)C=C7,"J.Mater.Chem.,2012,22,10472–10479",1177.46,,,AIE,neutral aromatic,10.1039/c2jm30620d,success
2282.0,TPA3TPAN,N#C/C(C(C=C1)=CC=C1C(C=C2)=CC=C2N(C3=CC=C(C4=CC=C(/C(C#N)=C(C5=CC=CC=C5)/C6=CC=CC=C6)C=C4)C=C3)C7=CC=C(C8=CC=C(/C(C#N)=C(C9=CC=CC=C9)/C%10=CC=CC=C%10)C=C8)C=C7)=C(C%11=CC=CC=C%11)/C%12=CC=CC=C%12,"Chem.Mater.,2012,24,1518-1528",1083.35,,,AIE,ICT,10.1021/cm300416y,success
2304.0,4TPEDTPA,C1(N(C2=CC=C(C3=CC=C(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=CC=CC=C6)C=C3)C=C2)C7=CC=C(C8=CC=C(/C(C9=CC=CC=C9)=C(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C8)C=C7)=CC=C(C%12=CC=C(N(C%13=CC=C(C%14=CC=C(/C(C%15=CC=CC=C%15)=C(C%16=CC=CC=C%16)C%17=CC=CC=C%17)C=C%14)C=C%13)C%18=CC=C(C%19=CC=C(/C(C%20=CC=CC=C%20)=C(C%21=CC=CC=C%21)C%22=CC=CC=C%22)C=C%19)C=C%18)C=C%12)C=C1,"Adv.Mater.2010,22(19),2159-2163",1810.35,,,AIE,neutral aromatic,10.1002/adma.200904056,success
2404.0,bT-PIO,O=P(C1=CC=CC=C1)(C2=C3C=CC=C2)C(C4=CSC=C4)=C3C5=CSC=C5,"JournalofPhotochemistryandPhotobiologyA:Chemistry,2018,355,274–282",390.0,,,AIE,ESIPT,10.1016/j.jphotochem.2017.08.061,success
2411.0,4TPAE,C1(/C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)/C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C1,"J.Mater.Chem.C,2015,3,4903",1001.29,,,AIE,other,10.1039/c5tc00633c,success
2415.0,TPESiPh3,C1(/C(C2=CC=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C2)=C(C6=CC=CC=C6)/C7=CC=CC=C7)=CC=CC=C1,"PureAppl.Chem.,Vol.82,No.4,pp.863–870",590.0,,,AIE,other,10.1351/PAC-CON-09-09-15,success
2416.0,(TPE)2SiPh2,C1(/C(C2=CC=C([Si](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C8=CC=CC=C8)C=C5)C=C2)=C(C9=CC=CC=C9)/C%10=CC=CC=C%10)=CC=CC=C1,"PureAppl.Chem.,Vol.82,No.4,pp.863–870",845.0,,,AIE,ESIPT,10.1351/PAC-CON-09-09-15,success
2417.0,(TPE)3SiPh,C1(/C(C2=CC=C([Si](C3=CC=CC=C3)(C4=CC=C(/C(C5=CC=CC=C5)=C(C6=CC=CC=C6)/C7=CC=CC=C7)C=C4)C8=CC=C(/C(C9=CC=CC=C9)=C(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C8)C=C2)=C(C%12=CC=CC=C%12)/C%13=CC=CC=C%13)=CC=CC=C1,"PureAppl.Chem.,Vol.82,No.4,pp.863–870",1099.0,,,AIE,other,10.1351/PAC-CON-09-09-15,success
31.0,TPE-C,O=N(=O)c1ccccc1COc6ccc(c5ccc(/C(=C(c2ccccc2)/c3ccccc3)c4ccccc4)cc5)cc6,,,,,AIE,neutral aromatic,,success
109.0,CSMPP,CN(CC1)CCN1c2ccc(/C=C(C#N)/c3ccc(c4ccncc4)cc3)cc2,"Chem. Commun., 2015, 51, 9022",380.2,,,AIE,ICT,,success
134.0,TPE-ring,c1(/C(c2ccccc2)=C(c3ccccc3)/c4ccc(B5OB(c6ccc(/C(c7ccccc7)=C(c8ccccc8)\c9ccccc9)cc6)OB(c%10ccc(/C(c%11ccccc%11)=C(c%12ccccc%12)\c%13ccccc%13)cc%10)O5)cc4)ccccc1,,1074.0,,,AIE,neutral aromatic,,success
143.0,Abeta-16,CN(C)c1ccc(/C(c2ccccc2)=C/c3cc(OC)c(/C=C(c4ccc(N(C)C)cc4)\c5ccccc5)cc3OC)cc1,,420.02,,,AIE,neutral aromatic,,success
157.0,phosphoniumpy-TPA,N#C/C(=C\c3ccc(N(c1ccccc1)c2ccccc2)cc3)c8ccc(c7cc[n+](CCC[P+](c4ccccc4)(c5ccccc5)c6ccccc6)cc7)cc8,,649.07,,,AIE,ICT,,success
210.0,BPN-BBT,c1ccc(cc1)N(c1ccc(cc1)-c1c2N=S=Nc2c(c2N=S=Nc12)-c1ccc(cc1)N(c1ccccc1)c1cccc2ccccc12)c1cccc2ccccc12,,781.0,,,AIE,ICT,,success
227.0,IVP-22,CC[n+]1ccc(/C=C/c2c3ccccc3n(CC)c2)cc1,"Chem. Sci., 2020, 11, 7676-7684",422.355,,,AIE,ICT,,success
229.0,IVP-04,CCCC[n+]1ccc(/C=C/c2c3ccccc3[nH]c2)cc1,"Chem. Sci., 2020, 11, 7676-7684",422.355,,,AIE,ICT,,success
265.0,PN-BTZ-Cz,c12c(c(N(c3ccccc3)c4cccc5ccccc45)ccc2n6c7ccccc7c8ccccc68)nsn1,"ACS Omega 2018, 3, 16347−16356 ",466.0,,,AIE,ICT,,success
266.0,DP-BTZ-Cz,c12c(c(N(c3ccccc3)c4ccccc4)ccc2n5c6ccccc6c7ccccc57)nsn1,"ACS Omega 2018, 3, 16347−16356 ",,,,AIE,ICT,,success
332.0,TPE-PTB,CC(C)(C)c1ccc(n2c3c4ccccc4c5ccccc5c3nc2c6sc(c7c8c(c(c9ccc(C(C(c%10ccccc%10)c%11ccccc%11)c%12ccccc%12)cc9)cc7)nsn8)cc6)cc1,"ACS Nano 2020, 14, 16840−16853 ",,,,AIE,ICT,,success
337.0,DCQA,CCn1c2cc(/C=C/c3cc[n+](CCCC[N+](C)(C)C)c4ccccc34)ccc2c5ccc(N(c6ccccc6)c7ccccc7)cc51,"Mater. Horiz., 2021,8, 1816-1824",,,,AIE,ICT,,success
2376.0,HPB-T3-SM,CSC(C=C1)=CC=C1C2=C(C3=CC=CS3)C(C4=CC=CS4)=C(C5=CC=C(SC)C=C5)C(C6=CC=CS6)=C2C7=CC=CS7,,644.0,,,AIE,other,,success
