id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB
85.0,IQ-DPA-C6,CCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.FB(F)F.[F-],,620.5426,530.0,,AIE,ICT,,failed
86.0,IQ-DPA-C10,CCCCCCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.FB(F)F.[F-],,676.6506,530.0,,AIE,ICT,,failed
88.0,TA-DTPE,CCN(CC)c1ccc(/C(c2ccc(N(CC)CC)cc2)=C(c3ccc(C#CC#CC#CC#Cc4ccc(/C(c5ccccc5)=C(c6ccc(N(CC)CC)cc6)/c7ccc(N(CC)CC)cc7)cc4)cc3)/c8ccccc8)cc1,,1043.0,630.0,,AIE,TICT,,failed
89.0,TP-TPDI-1,O=C(c1ccc(c2ccc(C(N(CC(CCCC)CC)C3=O)=O)c4c3ccc5c24)c6c5c(c7ccc(/C(c8ccc(c9cc(C(N(CC(CCCC)CC)C%10=O)=O)c%11c%10ccc%12c%11c9c%13c%14c%12ccc(C(N(CC(CCCC)CC)C%15=O)=O)c%14c%15cc%13)cc8)=C/c%16ccc(c%17cc%18c%19c(C(N(CC(CC)CCCC)C%18=O)=O)ccc%20c%19c%17c%21ccc(C(N(CC(CC)CCCC)C%22=O)=O)c%23c%22ccc%20c%21%23)cc%16)cc7)cc%24c61)N(CC(CCCC)CC)C%24=O,,2094.0,680.0,,AIE,neutral aromatic,,failed
90.0,TP-TPDI-2,O=C(c1ccc(c2ccc(C(N(CC(CCCCCCCC)CCCCCC)C3=O)=O)c4c3ccc5c24)c6c5c(c7ccc(/C(c8ccc(c9cc(C(N(CC(CCCCCC)CCCCCCCC)C%10=O)=O)c%11c%10ccc%12c%11c9c%13c%14c%12ccc(C(N(CC(CCCCCCCC)CCCCCC)C%15=O)=O)c%14c%15cc%13)cc8)=C/c%16ccc(c%17cc%18c%19c(C(N(CC(CCCCCCCC)CCCCCC)C%18=O)=O)ccc%20c%19c%17c%21ccc(C(N(CC(CCCCCCCC)CCCCCC)C%22=O)=O)c%23c%22ccc%20c%21%23)cc%16)cc7)cc%24c61)N(CC(CCCCCCCC)CCCCCC)C%24=O,,2767.0,680.0,,AIE,neutral aromatic,,failed
110.0,TPE-Py-NCS,S=C=NCCCC[n+]1ccc(/C=C/c2ccc(/C(c3ccccc3)=C(c4ccccc4)/c5ccccc5)cc2)cc1.F[P-](F)(F)(F)(F)F,,694.0,,598.0,AIE,neutral aromatic,,failed
136.0,Startrek-2,c1(c2ccc(c3nc4c(c5ccc(N(c6ccccc6)c7ccccc7)cc5)c8c(nsn8)c(c9ccc(N(c%10ccccc%10)c%11ccccc%11)cc9)c4nc3c%12ccc(c%13ccc(N(c%14ccccc%14)c%15ccccc%15)cc%13)cc%12)cc2)ccc(N(c%16ccccc%16)c%17ccccc%17)cc1,,1312.0,,940.0,AIE,ICT,,failed
194.0,SABB,Oc1c(/C=N/N=C/c2ccc(c3ccccc3)cc2)cccc1,,300.1,549.0,,AIE,ESIPT,,failed
213.0,cm-n,c12nc(c3ccccc3)c(c4ccccc4)nc1cc5nc(c6ccccc6)c(c7ccccc7)nc5c2,,486.6,450.0,,AIE,neutral aromatic,,failed
221.0,CS-Py+,CCN(CC)c1c(OCCCCCCCC)cc(/C=C(C#N)/c2ccc(c3cc[n+](C)cc3)cc2)cc1,"J. Am. Chem. Soc. 2019, 141, 16781−16789",458.0,685.0,666.0,AIE,ICT,,failed
225.0,TVQE,O=C(C)Oc1ccc(C[n+]2ccc(/C=C/c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccccc62)cc1,"Chem. Sci., 2020, 11, 7676-7684",627.582,739.0,,AIE,ICT,,failed
226.0,IVP-02,CC[n+]1ccc(/C=C/c2c3ccccc3[nH]c2)cc1,"Chem. Sci., 2020, 11, 7676-7684",394.301,575.0,,AIE,ICT,,failed
234.0,DTE-TPECM,FC(C(F)(F)C1(F)F)(F)C(c2cc(c3ccc(/C(c4ccccc4)=C(c5ccc(/C(C)=C(C#N)/C#N)cc5)\c6ccccc6)cc3)sc2C)=C1c7c(C)sc(c8ccc(/C(c9ccccc9)=C(c%10ccc(/C(C)=C(C#N)/C#N)cc%10)\c%11ccccc%11)cc8)c7,"Chem, 2019, 5, 2657-2677",1209.0,540.0,,AIE,ICT,,failed
235.0,OTPA-TQ1,CCCCCCCCOc1ccc(N(c2ccc(c3c4c(nc(c5ccccc5)c(c6ccccc6)n4)c(c7ccc(N(c8ccc(OCCCCCCCC)cc8)c9ccc(OCCCCCCCC)cc9)cc7)c%10nsnc3%10)cc2)c%11ccc(OCCCCCCCC)cc%11)cc1,"Chem, 2019, 5, 2657-2677",1340.0,894.0,,AIE,ICT,,failed
237.0,OTPA-TQ3,CCCCCCCCOc1ccc(N(c2ccc(c3c4c(nc(c5ccc(C#Cc6ccccc6)cc5)c(c7ccc(C#Cc8ccccc8)cc7)n4)c(c9ccc(N(c%10ccc(OCCCCCCCC)cc%10)c%11ccc(OCCCCCCCC)cc%11)cc9)c%12nsnc3%12)cc2)c%13ccc(OCCCCCCCC)cc%13)cc1,"Biomaterials, 2020, 248, 120036",1540.0,910.0,,AIE,ICT,,failed
241.0,MTPE-TP3,COc1ccc(/C(c2ccc(OC)cc2)=C(c3ccccc3)/c4ccc(c5sc(c6ccc(/C(c7ccccc7)=C(c8ccc(OC)cc8)/c9ccc(OC)cc9)cc6)c%10nc(c%11ccc(/C(c%12ccccc%12)=C(c%13ccccc%13)/c%14ccccc%14)cc%11)c(c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)\c%18ccccc%18)cc%15)nc%105)cc4)cc1,"Angew. Chem. Int. Ed. 2020 , 59 , 9470",1578.0,685.0,,AIE,ICT,,failed
250.0,ASQ,CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,"Adv. Sci. 2020, 2001845",643.0,577.0,560.0,AIE,ICT,,failed
251.0,TSSAM,C[n+]1c2ccccc2c(/C=C/c3sc(c4sc(c5ccc(N(c6ccccc6)c7ccccc7)cc5)cc4)cc3)c8ccccc81.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",641.0,950.0,,AIE,ICT,,failed
252.0,TSAM,C[n+]1c2ccccc2c(/C=C/c3sc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc3)c7ccccc71.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",637.0,847.0,,AIE,ICT,,failed
253.0,TAM,C[n+]1c2ccccc2c(/C=C/c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccccc61.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",485.0,818.0,,AIE,ICT,,failed
255.0,TFVP,C[N+](C)(C)CCC[n+]1ccc(/C=C/c2oc(c3ccc(N(c4ccccc4)c5ccccc5)cc3)cc2)cc1.[Br-].[Br-],"Angew. Chem. Int. Ed. 2020, 59, 9610–9616",490.0,672.0,,AIE,ICT,,failed
269.0,AMP-2HBT,CC(=O)COC1=CC(O)=C(C=C1)C1=NC2=C(S1)C=CC=C2,"ACS Appl. Mater. Interfaces, 2018, 10, 11436-11442.",351.0,482.0,,AIE,ESIPT,,failed
279.0,TBP-1,CC[n+]1ccc(c2c3c(c(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc2)nsn3)cc1.[Br-],"Small Methods 2020, 2000046",,705.0,,AIE,ICT,,failed
280.0,TBP-2,C[N+](C)(C)CCC[n+]1ccc(c2c3c(c(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc2)nsn3)cc1.[Br-].[Br-],"Small Methods 2020, 2000046",,685.0,,AIE,ICT,,failed
285.0,TPE-Gal,OCC(O1)C(O)C(O)C(O)C1n2nnc(CCCOc3ccc(/C(c4ccc(OCCCc5nnn(C6C(O)C(O)C(O)C(CO)O6)c5)cc4)=C(c7ccc(/C(c8ccccc8)=C(C#N)\C#N)cc7)/c9ccccc9)cc3)c2,"Anal. Chem. 2019, 91, 6836−6843",,580.0,,AIE,neutral aromatic,,failed
292.0,(E)-TPEDEPy-DBz,c1(C#Cc2cc[n+](Cc3ccccc3)cc2)ccc(/C(c4ccccc4)=C(c5ccccc5)/c6ccc(C#Cc7cc[n+](Cc8ccccc8)cc7)cc6)cc1,"J. Mater. Chem. B, 2018, 6, 1279--1285",,570.0,,AIE,ICT,,failed
294.0,MTBZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccc(OC)cc6)c7ccc(OC)cc7)cc5)cc3)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002058",,637.0,,AIE,ICT,,failed
295.0,TNZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccccc6)c7ccccc7)cc5)c8ccccc83)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002059",,666.0,,AIE,ICT,,failed
296.0,MTNZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccc(OC)cc6)c7ccc(OC)cc7)cc5)c8ccccc83)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002060",,681.0,,AIE,ICT,,failed
298.0,TPECNPB,C/C(C)=C(c1cc[n+](Cc2ccc(B(O)O)cc2)cc1)\c3ccc(/C(c4ccccc4)=C(c5ccc(OC)cc5)/c6ccc(OC)cc6)cc3.[Br-],"Adv. Optical Mater. 2020, 2001119",,,625.0,AIE,ICT,,failed
313.0,0-PP-2SMe,CSc1ccc(c2c(c3c(c4c(c5ccc(SC)cc5)cccc4)cccc3)cccc2)cc1,"Nat Commun 12, 167 (2021).",474.1476,,400.0,AIE,neutral aromatic,,failed
314.0,0-TP-2Py,c1(c2ccncc2)c(c3c(c4c(c5ccncc5)cccc4)cccc3)cccc1,"Nat Commun 12, 167 (2022).",384.1426,,370.0,AIE,neutral aromatic,,failed
323.0,OTTAB,Nc1c(N)c(C2=CC=C(c3ccc(N(c4ccc(OCCCCCCCC)cc4)c5ccc(OCCCCCCCC)cc5)cc3)S2)c6c(c1C7=CC=C(c8ccc(N(c9ccc(OCCCCCCCC)cc9)c%10ccc(OCCCCCCCC)cc%10)cc8)S7)nsn6,"Nature Communications volume 12, Article number: 960 (2021) ",1388.6452,,615.0,AIE,ICT,,failed
334.0,PyTNZ,c12c(c(c3ccc4ccc5cccc6c5c4c3cc6)c7ccccc7c2c8ccc(N(c9ccccc9)c%10ccccc%10)cc8)nsn1,"J. Mater. Chem. C, 2020, 8, 14146--14155",,657.0,,AIE,ICT,,failed
339.0,PTZ1,CCCN1c2ccccc2Sc2cc(\C=C(/C#N)c3nc4ccccc4s3)ccc12,"J. Mater. Chem. C, 2019, 7, 4185-4190",,650.0,672.0,AIE,ICT,,failed
352.0,bBTAE-PhA,OC(=O)c1ccc(C=C(c2nc3ccccc3s2)c2nc3ccccc3s2)cc1,,,539.0,465.0,AIE,ICT,,failed
